ccode,country_name,year,value
352.0,Iceland,2003,166.65321664
380.0,Italy,2003,117.99764888
400.0,Jordan,2003,30.76217352
480.0,Mauritius,2003,43.27177985
484.0,Mexico,2003,11.86116208
104.0,Myanmar,2003,3.06786982
586.0,Pakistan,2003,9.67953615
620.0,Portugal,2003,38.93415758
642.0,Romania,2003,14.42308796
702.0,Singapore,2003,36.5957727
410.0,South Korea,2003,33.45755675
670.0,St. Vincent and the Grenadines,2003,19.7223924
158.0,Taiwan,2003,36.37614441
826.0,United Kingdom,2003,174.99571475
840.0,United States,2003,215.98608242
36.0,Australia,2004,205.21850485
56.0,Belgium,2004,192.62876429
124.0,Canada,2004,119.82742321
196.0,Cyprus,2004,107.39961764
203.0,Czech Republic,2004,66.59142153
208.0,Denmark,2004,350.01674604
222.0,El Salvador,2004,29.58232499
246.0,Finland,2004,129.38492228
348.0,Hungary,2004,52.28134301
352.0,Iceland,2004,168.08049942
380.0,Italy,2004,128.49701952
480.0,Mauritius,2004,46.36910667
484.0,Mexico,2004,11.58292638
104.0,Myanmar,2004,2.28938006
586.0,Pakistan,2004,14.16202986
604.0,Peru,2004,20.85457928
608.0,Philippines,2004,17.17298625
620.0,Portugal,2004,39.75579328
642.0,Romania,2004,12.61200356
643.0,Russia,2004,21.31691968
702.0,Singapore,2004,39.82751325
410.0,South Korea,2004,28.48125158
158.0,Taiwan,2004,38.34168584
826.0,United Kingdom,2004,153.60711983
840.0,United States,2004,217.74963399
124.0,Canada,2005,115.10549952
196.0,Cyprus,2005,115.74507526
203.0,Czech Republic,2005,80.97934994
208.0,Denmark,2005,346.31805647
222.0,El Salvador,2005,25.41736868
246.0,Finland,2005,111.71891432
348.0,Hungary,2005,60.05357832
380.0,Italy,2005,138.84334476
480.0,Mauritius,2005,61.95551122
484.0,Mexico,2005,11.54097071
604.0,Peru,2005,24.07550119
620.0,Portugal,2005,44.5267363
642.0,Romania,2005,16.28481396
643.0,Russia,2005,27.74698693
702.0,Singapore,2005,39.58721399
410.0,South Korea,2005,32.09319409
764.0,Thailand,2005,18.87513587
826.0,United Kingdom,2005,182.67735481
840.0,United States,2005,211.11196397
36.0,Australia,2006,202.88457659
124.0,Canada,2006,123.6807131
152.0,Chile,2006,25.66671649
196.0,Cyprus,2006,110.96133947
203.0,Czech Republic,2006,85.63941896
208.0,Denmark,2006,356.88559378
222.0,El Salvador,2006,26.84536842
246.0,Finland,2006,160.63819165
328.0,Guyana,2006,31.14638571
348.0,Hungary,2006,56.72030758
352.0,Iceland,2006,177.60999846
380.0,Italy,2006,141.43031594
442.0,Luxembourg,2006,142.69852547
480.0,Mauritius,2006,40.18979272
484.0,Mexico,2006,11.88489929
604.0,Peru,2006,28.64934575
608.0,Philippines,2006,19.19970534
620.0,Portugal,2006,46.20352314
642.0,Romania,2006,20.73287103
702.0,Singapore,2006,40.84545888
410.0,South Korea,2006,38.25792985
764.0,Thailand,2006,20.71909198
792.0,Turkey,2006,30.16151591
826.0,United Kingdom,2006,172.37711507
840.0,United States,2006,215.88927215
44.0,Bahamas,2007,46.80929996
124.0,Canada,2007,130.06521335
203.0,Czech Republic,2007,68.25144613
208.0,Denmark,2007,361.268743
222.0,El Salvador,2007,17.07196792
246.0,Finland,2007,167.28027667
348.0,Hungary,2007,47.16578795
352.0,Iceland,2007,159.25905357
380.0,Italy,2007,135.13145771
480.0,Mauritius,2007,42.18581169
484.0,Mexico,2007,10.55819545
604.0,Peru,2007,25.89987883
620.0,Portugal,2007,45.25761309
642.0,Romania,2007,22.22959805
643.0,Russia,2007,35.56214174
702.0,Singapore,2007,41.50534222
840.0,United States,2007,203.0653762
124.0,Canada,2008,101.45593872
203.0,Czech Republic,2008,59.798209
222.0,El Salvador,2008,22.11363314
352.0,Iceland,2008,179.36700653
380.0,Italy,2008,110.74046928
480.0,Mauritius,2008,38.36524667
484.0,Mexico,2008,10.46396183
604.0,Peru,2008,15.55788421
642.0,Romania,2008,21.97647458
